Year;Month;Day;Hour;Week;;"TUOTANTO (MWh)
Production";"VESIVOIMA (MWh)
Hydro Power";"TUULIVOIMA (MWh)
Wind Power";"AURINKOVOIMA (MWh)
Solar Power";"YDINVOIMA (MWh)
Nuclear Power";"YHTEISTUOTANTO (MWh)
CHP";"KAUKOLÄMPÖVOIMA (MWh)
CHP-District heating";"TEOLLISUUSVOIMA (MWh)
CHP-Industry";"ERILLINEN LÄMPÖVOIMA (MWh)
Separate Thermal Power
";"TUONTI (MWh)
Import";"VIENTI (MWh)
Export";"KULUTUS (MWh)
Consumption"
2021;1;9;7;1;;8366.145;1438.868;105.788;0.000;2799.173;3748.972;2539.088;1209.884;273.343;2784.426;-56.495;11094.076
2021;1;9;8;1;;8651.718;1569.985;135.475;0.000;2799.392;3818.089;2591.817;1226.272;328.776;2812.449;-270.015;11194.153
2021;1;9;9;1;;8920.284;1710.529;168.523;0.000;2799.729;3892.280;2643.049;1249.231;349.223;3206.745;-672.570;11454.458
2021;1;9;10;1;;9200.643;1907.262;186.834;0.183;2799.735;3921.219;2678.955;1242.264;385.410;2915.785;-535.610;11580.818
2021;1;9;11;1;;9405.593;2030.388;178.717;3.362;2799.511;3946.013;2687.747;1258.266;447.602;2648.832;-352.525;11701.900
2021;1;9;12;1;;9579.938;2136.136;193.977;9.223;2798.801;3981.787;2700.786;1281.001;460.014;2712.619;-424.940;11867.617
2021;1;9;13;1;;9585.683;2124.276;149.823;12.973;2798.560;4032.484;2742.734;1289.750;467.567;2689.040;-360.765;11913.958
2021;1;9;14;1;;9662.672;2159.779;133.648;10.511;2798.737;4041.133;2764.475;1276.657;518.865;2623.872;-380.015;11906.529
2021;1;9;15;1;;9529.100;2027.116;153.779;3.214;2798.686;4050.330;2767.540;1282.789;495.976;2720.014;-315.320;11933.794
2021;1;9;16;1;;9478.570;1979.125;217.976;0.000;2798.519;4035.851;2747.965;1287.886;447.098;2986.184;-266.855;12197.899
2021;1;9;17;1;;9624.492;2001.254;323.551;0.000;2799.028;4027.044;2753.302;1273.742;473.616;3297.190;-270.205;12651.477
2021;1;9;18;1;;9943.537;2146.711;429.207;0.000;2798.836;4042.783;2773.684;1269.099;525.999;3301.645;-299.195;12945.986
2021;1;9;19;1;;10078.927;2189.523;455.696;0.000;2798.761;4078.265;2806.724;1271.541;556.682;3101.788;-203.770;12976.946
2021;1;9;20;1;;10176.854;2255.766;480.740;0.000;2798.160;4070.932;2790.266;1280.666;571.256;2854.467;-168.685;12862.636
2021;1;9;21;1;;10010.475;2086.126;531.362;0.000;2798.130;4030.882;2751.799;1279.084;563.974;2788.065;-228.130;12570.410
2021;1;9;22;1;;9801.897;1891.648;624.155;0.000;2798.312;3965.997;2706.061;1259.936;521.785;3002.213;-705.150;12098.959
2021;1;9;23;1;;9610.757;1709.411;723.266;0.000;2798.681;3899.661;2645.504;1254.157;479.737;3448.523;-827.945;12231.335
2021;1;9;24;1;;9546.701;1683.095;751.111;0.000;2798.545;3849.001;2587.400;1261.601;464.950;3241.263;-724.490;12063.474
2021;1;10;1;1;;9296.754;1504.659;777.563;0.000;2798.120;3796.667;2528.716;1267.952;419.744;2975.771;-619.325;11653.200
2021;1;10;2;1;;9203.288;1504.592;774.515;0.000;2798.728;3764.995;2491.791;1273.203;360.458;3001.595;-907.460;11297.422
2021;1;10;3;1;;9155.192;1493.938;769.251;0.000;2798.653;3750.621;2491.361;1259.260;342.729;2825.520;-907.930;11072.782
2021;1;10;4;1;;9175.455;1408.469;892.296;0.000;2797.259;3756.618;2490.624;1265.993;320.814;2667.243;-826.275;11016.424
2021;1;10;5;1;;9245.737;1332.271;1036.554;0.000;2798.665;3751.560;2478.888;1272.671;326.688;2628.959;-843.080;11031.616
2021;1;10;6;1;;9330.856;1322.851;1129.176;0.000;2798.619;3743.835;2483.044;1260.791;336.375;2590.765;-851.860;11069.761
2021;1;10;7;1;;9542.275;1388.348;1257.640;0.000;2798.621;3738.095;2481.839;1256.256;359.570;2579.982;-883.525;11238.732
2021;1;10;8;1;;9848.486;1548.338;1328.625;0.000;2798.340;3805.460;2544.228;1261.232;367.724;2324.854;-939.910;11233.430
2021;1;10;9;1;;10041.237;1696.081;1339.002;0.000;2798.326;3826.317;2563.904;1262.413;381.512;2359.158;-928.360;11472.035
2021;1;10;10;1;;10097.645;1762.425;1397.307;0.105;2799.299;3784.236;2535.654;1248.583;354.273;2464.317;-1008.390;11553.572
2021;1;10;11;1;;10180.786;1802.883;1445.822;1.557;2798.486;3760.966;2518.565;1242.401;371.072;2504.103;-949.330;11735.559
2021;1;10;12;1;;10323.963;1828.413;1544.104;5.663;2798.718;3760.994;2510.047;1250.947;386.072;2475.124;-937.070;11862.017
2021;1;10;13;1;;10547.945;1981.510;1592.715;6.993;2799.070;3781.700;2524.881;1256.819;385.958;2207.321;-866.830;11888.435
2021;1;10;14;1;;10687.629;2075.623;1662.080;5.847;2799.212;3766.270;2504.424;1261.846;378.598;2115.745;-892.675;11910.698
2021;1;10;15;1;;10639.516;1996.745;1698.335;2.218;2799.439;3781.310;2545.281;1236.028;361.469;1990.940;-789.875;11840.580
2021;1;10;16;1;;10690.729;1999.855;1698.024;0.035;2799.072;3815.777;2590.658;1225.120;377.967;1929.877;-714.465;11906.141
2021;1;10;17;1;;10765.921;2003.048;1700.674;0.000;2799.073;3826.149;2594.377;1231.772;436.977;2138.103;-720.960;12183.065
2021;1;10;18;1;;10986.072;2113.505;1741.186;0.000;2798.208;3833.194;2581.478;1251.716;499.979;1967.107;-694.080;12259.099
2021;1;10;19;1;;11084.240;2132.280;1742.943;0.000;2798.777;3865.720;2619.716;1246.003;544.520;1874.543;-691.515;12267.268
2021;1;10;20;1;;10993.196;2103.957;1699.645;0.000;2798.162;3834.261;2595.082;1239.179;557.171;1906.289;-626.050;12273.435
2021;1;10;21;1;;10697.445;2010.362;1650.465;0.000;2797.591;3798.165;2584.881;1213.285;440.862;1778.477;-536.425;11939.497
2021;1;10;22;1;;10464.947;1875.271;1638.581;0.000;2797.093;3776.885;2561.720;1215.165;377.117;1563.937;-523.422;11505.463
2021;1;10;23;1;;10294.802;1808.918;1614.266;0.000;2797.608;3707.864;2480.541;1227.323;366.146;2028.150;-623.330;11699.622
2021;1;10;24;1;;10088.664;1747.530;1545.237;0.000;2797.741;3627.575;2408.159;1219.416;370.581;1805.039;-394.940;11498.763
2021;1;11;1;2;;9658.644;1553.635;1474.616;0.000;2797.399;3455.981;2261.777;1194.204;377.013;1748.971;-253.050;11154.565
2021;1;11;2;2;;9407.572;1438.568;1440.488;0.000;2798.373;3373.117;2191.012;1182.105;357.026;1648.827;-218.540;10837.859
2021;1;11;3;2;;9400.928;1461.719;1435.076;0.000;2797.357;3352.160;2160.714;1191.446;354.615;1572.195;-304.330;10668.793
2021;1;11;4;2;;9231.171;1343.038;1388.353;0.000;2799.132;3349.684;2149.555;1200.128;350.964;1686.958;-275.505;10642.623
2021;1;11;5;2;;9111.073;1324.890;1346.839;0.000;2799.324;3278.972;2084.766;1194.206;361.049;1923.082;-286.800;10747.355
2021;1;11;6;2;;9342.647;1509.321;1328.731;0.000;2799.180;3334.525;2136.677;1197.848;370.890;2106.118;-355.620;11093.146
2021;1;11;7;2;;9692.016;1640.740;1318.432;0.000;2798.397;3545.407;2353.598;1191.809;389.039;3071.591;-845.165;11918.442
2021;1;11;8;2;;10108.858;1843.602;1329.001;0.000;2798.422;3658.990;2456.411;1202.579;478.843;3304.793;-982.040;12431.611
2021;1;11;9;2;;10515.146;2123.387;1327.267;0.000;2798.207;3688.202;2478.029;1210.173;578.083;3242.562;-1008.220;12749.488
2021;1;11;10;2;;10619.432;2153.780;1323.840;0.132;2798.562;3697.812;2486.673;1211.139;645.306;3073.291;-1013.545;12679.179
2021;1;11;11;2;;10553.571;2178.705;1282.972;1.981;2798.804;3715.106;2492.376;1222.730;576.003;3081.497;-1014.325;12620.744
2021;1;11;12;2;;10434.721;2198.784;1239.999;6.756;2798.858;3751.059;2554.620;1196.439;439.266;3193.890;-1014.490;12614.121
2021;1;11;13;2;;10424.557;2209.082;1248.535;9.588;2798.956;3769.394;2563.155;1206.239;389.000;3148.017;-1014.450;12558.124
2021;1;11;14;2;;10367.373;2112.568;1305.270;7.605;2798.650;3793.807;2570.593;1223.214;349.472;3130.755;-1015.365;12482.763
2021;1;11;15;2;;10331.779;2003.348;1397.365;3.143;2798.616;3784.370;2567.133;1217.236;344.937;3031.124;-1015.260;12347.643
2021;1;11;16;2;;10544.777;2059.826;1528.783;0.141;2798.710;3799.316;2582.654;1216.662;358.001;2908.909;-1015.255;12438.431
2021;1;11;17;2;;10790.779;2177.572;1629.022;0.000;2798.635;3821.497;2597.138;1224.360;364.053;2859.016;-1015.325;12634.471
2021;1;11;18;2;;10864.067;2196.382;1703.878;0.000;2798.732;3801.920;2575.960;1225.960;363.154;2781.877;-1015.205;12630.738
2021;1;11;19;2;;10947.324;2261.688;1741.380;0.000;2798.517;3798.501;2572.275;1226.225;347.239;2621.966;-1015.245;12554.046
2021;1;11;20;2;;10963.865;2209.632;1809.208;0.000;2799.211;3789.104;2572.810;1216.294;356.710;2579.908;-1015.260;12528.513
2021;1;11;21;2;;10822.944;2003.870;1891.709;0.000;2799.649;3783.686;2561.074;1222.612;344.030;2126.483;-659.550;12289.877
2021;1;11;22;2;;10438.471;1684.290;1884.039;0.000;2799.371;3747.554;2518.139;1229.415;323.218;2219.508;-776.015;11881.965
2021;1;11;23;2;;10338.549;1579.491;1985.303;0.000;2799.982;3648.593;2436.101;1212.492;325.180;2257.531;-582.220;12013.860
2021;1;11;24;2;;10314.809;1547.947;2038.722;0.000;2799.396;3597.915;2397.347;1200.568;330.829;2399.069;-976.015;11737.863
2021;1;12;1;2;;10006.607;1443.641;2077.011;0.000;2798.633;3359.839;2160.182;1199.657;327.484;2142.263;-887.150;11261.721
2021;1;12;2;2;;9803.568;1453.628;2052.899;0.000;2797.943;3166.576;1964.373;1202.203;332.521;1562.564;-456.450;10909.681
2021;1;12;3;2;;9809.802;1460.989;2066.920;0.000;2797.218;3155.300;1969.237;1186.063;329.376;1497.722;-577.852;10729.671
2021;1;12;4;2;;9824.579;1452.694;2099.763;0.000;2797.563;3143.180;1968.735;1174.445;331.380;1500.077;-610.504;10714.153
2021;1;12;5;2;;9921.923;1475.103;2121.508;0.000;2798.216;3180.565;1995.587;1184.979;346.530;1409.760;-498.581;10833.102
2021;1;12;6;2;;10122.651;1558.236;2107.774;0.000;2797.772;3284.417;2091.227;1193.190;374.452;1316.876;-272.695;11166.832
2021;1;12;7;2;;10526.289;1681.110;2126.143;0.000;2797.415;3514.722;2338.930;1175.792;406.900;2319.576;-817.215;12028.651
2021;1;12;8;2;;10921.371;1880.972;2141.640;0.000;2795.989;3649.727;2471.536;1178.192;453.042;2613.067;-1009.775;12524.663
2021;1;12;9;2;;11359.099;2087.337;2131.829;0.000;2795.342;3765.568;2545.235;1220.333;579.022;2421.603;-1015.175;12765.526
2021;1;12;10;2;;11609.874;2205.389;2141.057;0.136;2795.682;3796.548;2567.580;1228.969;671.061;1944.631;-826.740;12727.764
2021;1;12;11;2;;11578.254;2202.138;2128.636;1.305;2796.276;3788.229;2570.091;1218.138;661.670;2065.343;-1003.890;12639.707
2021;1;12;12;2;;11639.964;2254.218;2129.818;4.614;2796.241;3773.403;2589.811;1183.592;681.670;2059.421;-1015.380;12684.004
2021;1;12;13;2;;11499.137;2182.899;2150.250;6.256;2796.422;3724.444;2571.793;1152.651;638.866;2248.852;-1015.310;12732.679
2021;1;12;14;2;;11351.889;2157.538;2158.714;5.033;2796.393;3690.589;2550.418;1140.171;543.623;2305.072;-1015.220;12641.742
2021;1;12;15;2;;11173.527;2060.646;2176.914;1.699;2796.823;3701.497;2556.096;1145.401;435.948;2466.382;-1015.205;12624.703
2021;1;12;16;2;;11083.653;1956.328;2191.530;0.134;2796.657;3718.740;2538.581;1180.159;420.264;2641.286;-1015.310;12709.629
2021;1;12;17;2;;11256.698;2020.283;2184.638;0.000;2796.960;3756.650;2572.517;1184.133;498.168;2651.355;-1015.195;12892.858
2021;1;12;18;2;;11555.406;2179.423;2203.710;0.000;2797.141;3754.558;2605.305;1149.253;620.574;2343.629;-1015.225;12883.810
2021;1;12;19;2;;11716.432;2323.334;2201.765;0.000;2796.884;3725.974;2603.641;1122.333;668.474;2154.647;-982.615;12888.463
2021;1;12;20;2;;11666.110;2312.058;2178.343;0.000;2797.137;3737.377;2643.364;1094.013;641.195;2261.610;-1014.925;12912.795
2021;1;12;21;2;;11207.197;1977.485;2162.516;0.000;2797.089;3749.451;2626.647;1122.804;520.656;2269.579;-784.375;12692.401
2021;1;12;22;2;;10864.495;1821.682;2141.175;0.000;2797.447;3703.661;2581.557;1122.104;400.530;2234.086;-891.655;12206.926
2021;1;12;23;2;;10626.483;1704.540;2126.140;0.000;2797.343;3650.769;2499.299;1151.470;347.691;2690.929;-1011.365;12306.047
2021;1;12;24;2;;10480.224;1662.403;2116.474;0.000;2797.033;3617.127;2464.590;1152.537;287.187;2552.550;-1015.285;12017.489
2021;1;13;1;2;;10179.047;1479.425;2112.144;0.000;2797.044;3504.826;2339.215;1165.611;285.608;2436.602;-1015.310;11600.339
2021;1;13;2;2;;9995.426;1453.641;2100.434;0.000;2719.856;3446.665;2295.496;1151.170;274.830;2252.803;-872.590;11375.638
2021;1;13;3;2;;9935.366;1345.738;2077.515;0.000;2798.766;3424.163;2282.651;1141.512;289.186;2102.602;-833.045;11204.924
2021;1;13;4;2;;9982.580;1405.932;2073.176;0.000;2798.546;3405.146;2282.707;1122.439;299.781;2022.696;-862.020;11143.256
2021;1;13;5;2;;10058.981;1441.720;2067.301;0.000;2798.949;3451.343;2308.809;1142.534;299.668;2168.509;-943.090;11284.399
2021;1;13;6;2;;10199.314;1533.329;2044.754;0.000;2799.130;3487.553;2341.484;1146.069;334.548;2177.510;-733.165;11643.659
2021;1;13;7;2;;10503.252;1631.663;2006.888;0.000;2798.887;3737.801;2579.404;1158.397;328.013;2938.094;-947.335;12494.011
2021;1;13;8;2;;10840.559;1906.931;1976.950;0.000;2798.019;3819.454;2654.589;1164.865;339.205;3177.526;-1015.050;13003.036
2021;1;13;9;2;;11164.791;2092.688;1993.776;0.000;2799.071;3867.086;2717.661;1149.425;412.170;3191.477;-1015.260;13341.007
2021;1;13;10;2;;11212.846;2075.188;1956.954;0.198;2799.432;3879.045;2729.998;1149.047;502.028;3069.657;-1015.225;13267.277
2021;1;13;11;2;;11168.357;2067.880;1920.666;1.883;2797.334;3836.546;2711.273;1125.273;544.048;3125.617;-1015.345;13278.629
2021;1;13;12;2;;11191.048;2107.905;1908.364;6.554;2798.256;3800.495;2704.832;1095.663;569.474;3135.895;-1015.285;13311.659
2021;1;13;13;2;;11167.981;2078.832;1853.515;8.196;2798.079;3841.253;2720.681;1120.572;588.105;3174.044;-1009.910;13332.115
2021;1;13;14;2;;11125.473;2066.493;1789.613;6.822;2798.778;3848.622;2721.955;1126.667;615.144;3185.913;-978.730;13332.656
2021;1;13;15;2;;10981.212;1995.234;1750.342;2.291;2798.798;3840.378;2726.110;1114.268;594.169;3141.479;-830.835;13291.856
2021;1;13;16;2;;11098.377;2133.445;1738.786;0.237;2798.843;3859.249;2743.773;1115.476;567.816;3150.987;-863.405;13385.959
2021;1;13;17;2;;11289.648;2257.207;1714.214;0.000;2799.682;3913.922;2775.312;1138.610;604.623;2919.346;-579.550;13629.444
2021;1;13;18;2;;11280.849;2331.764;1598.350;0.000;2798.937;3913.759;2771.175;1142.584;638.039;2759.632;-362.680;13677.801
2021;1;13;19;2;;11156.658;2330.612;1498.214;0.000;2799.286;3881.900;2757.561;1124.339;646.647;2985.874;-432.935;13709.597
2021;1;13;20;2;;11013.739;2251.714;1446.378;0.000;2799.381;3886.474;2758.630;1127.844;629.792;3148.335;-427.665;13734.410
2021;1;13;21;2;;10749.099;2023.037;1392.694;0.000;2798.791;3906.276;2782.251;1124.024;628.302;3473.325;-703.365;13519.059
2021;1;13;22;2;;10267.819;1758.329;1341.139;0.000;2798.872;3870.199;2743.801;1126.398;499.280;3541.452;-812.545;12996.726
2021;1;13;23;2;;10069.397;1704.056;1275.695;0.000;2799.297;3851.312;2703.815;1147.497;439.037;3692.885;-734.345;13027.938
2021;1;13;24;2;;9898.261;1595.713;1242.493;0.000;2799.407;3834.176;2688.027;1146.149;426.471;3508.090;-633.960;12772.390
2021;1;14;1;2;;9592.616;1449.525;1076.565;0.000;2799.862;3849.985;2684.857;1165.128;416.679;3486.034;-733.640;12345.010
2021;1;14;2;2;;9349.556;1442.918;854.650;0.000;2799.435;3856.298;2679.208;1177.090;396.256;3527.744;-797.040;12080.261
2021;1;14;3;2;;9199.495;1399.793;785.116;0.000;2799.236;3820.034;2637.448;1182.586;395.316;3639.419;-879.525;11959.389
2021;1;14;4;2;;9079.125;1471.423;602.283;0.000;2799.167;3813.733;2656.356;1157.377;392.519;3509.794;-618.805;11970.115
2021;1;14;5;2;;9092.260;1532.123;466.871;0.000;2799.411;3901.706;2658.997;1242.708;392.149;3664.099;-632.200;12124.159
2021;1;14;6;2;;9279.185;1600.039;414.947;0.000;2799.348;3935.719;2721.982;1213.738;529.132;3674.865;-450.900;12503.150
2021;1;14;7;2;;9632.509;1801.617;423.382;0.000;2799.185;4024.210;2815.028;1209.181;584.116;3627.709;0.000;13260.218
2021;1;14;8;2;;9952.278;2039.461;448.843;0.000;2799.025;4057.516;2873.887;1183.629;607.433;3627.998;0.000;13580.277
2021;1;14;9;2;;10016.918;2079.786;446.257;0.000;2799.367;4127.820;2955.802;1172.017;563.688;3886.648;0.000;13903.567
2021;1;14;10;2;;10107.202;2134.915;351.691;0.543;2800.476;4182.994;3025.420;1157.574;636.584;3750.562;0.000;13857.764
2021;1;14;11;2;;10028.244;2187.449;286.048;2.339;2800.247;4184.129;3040.637;1143.492;568.033;3867.812;0.000;13896.056
2021;1;14;12;2;;9906.299;2156.390;223.687;11.614;2798.694;4153.716;2997.981;1155.735;562.198;4061.939;0.000;13968.238
2021;1;14;13;2;;9844.492;2173.058;185.454;16.997;2798.414;4092.297;2967.604;1124.692;578.272;4196.220;0.000;14040.712
2021;1;14;14;2;;9850.329;2205.116;179.753;14.365;2798.516;4060.816;2966.781;1094.036;591.763;4090.984;0.000;13941.314
2021;1;14;15;2;;9809.098;2188.519;181.855;5.970;2798.929;4060.816;2981.359;1079.457;573.008;4112.240;0.000;13921.338
2021;1;14;16;2;;9757.408;2112.286;224.653;0.631;2799.243;4047.942;2959.887;1088.055;572.653;4232.361;0.000;13989.769
2021;1;14;17;2;;9830.576;2176.951;280.703;0.000;2799.363;3970.172;2875.137;1095.035;603.388;4398.206;0.000;14228.782
2021;1;14;18;2;;10088.126;2302.873;339.442;0.000;2799.227;4041.188;2961.667;1079.522;605.395;4248.378;0.000;14336.503
2021;1;14;19;2;;10065.840;2323.925;392.631;0.000;2798.805;3981.454;2892.657;1088.796;569.025;4306.524;0.000;14372.364
2021;1;14;20;2;;9988.140;2235.630;412.825;0.000;2798.513;3956.647;2884.144;1072.503;584.524;4403.850;0.000;14391.989
2021;1;14;21;2;;9867.980;2125.765;414.723;0.000;2798.456;3976.435;2917.110;1059.325;552.599;4393.808;0.000;14261.787
2021;1;14;22;2;;9658.624;1972.347;390.299;0.000;2798.630;3955.134;2869.947;1085.187;542.213;4177.760;0.000;13836.383
2021;1;14;23;2;;9325.092;1804.400;313.581;0.000;2798.490;3896.817;2794.330;1102.486;511.805;4599.494;0.000;13924.586
2021;1;14;24;2;;9394.626;1890.669;261.866;0.000;2798.243;3868.782;2771.093;1097.689;575.065;4360.902;0.000;13755.528
2021;1;15;1;2;;9112.561;1707.581;238.478;0.000;2798.658;3807.805;2726.629;1081.176;560.040;4127.732;0.000;13240.293
2021;1;15;2;2;;8986.413;1717.573;224.929;0.000;2798.626;3791.014;2711.913;1079.101;454.271;4054.101;0.000;13040.514
2021;1;15;3;2;;9024.841;1713.442;250.534;0.000;2798.365;3824.172;2736.153;1088.019;438.327;3970.749;-90.000;12905.590
2021;1;15;4;2;;9027.808;1642.370;285.976;0.000;2798.180;3831.719;2725.812;1105.907;469.564;3896.603;-50.000;12874.411
2021;1;15;5;2;;8955.592;1617.970;315.666;0.000;2798.612;3749.058;2648.592;1100.466;474.287;4028.343;0.000;12983.934
2021;1;15;6;2;;9091.321;1675.397;351.639;0.000;2798.716;3762.511;2648.246;1114.265;503.057;4223.452;0.000;13314.773
2021;1;15;7;2;;9505.029;1918.508;360.730;0.000;2799.012;3847.406;2707.006;1140.400;579.373;4578.551;0.000;14083.580
2021;1;15;8;2;;9889.756;2253.842;345.356;0.000;2797.814;3889.665;2757.357;1132.308;603.079;4556.133;0.000;14445.889
2021;1;15;9;2;;10011.806;2368.708;292.951;0.000;2797.925;3934.908;2812.765;1122.143;617.314;4689.073;-1.474;14699.405
2021;1;15;10;2;;10130.380;2435.896;271.640;0.938;2797.714;3986.567;2881.336;1105.231;637.625;4507.499;-1.366;14636.512
2021;1;15;11;2;;10172.055;2511.550;260.427;3.594;2798.038;3953.340;2875.046;1078.294;645.107;4433.500;-6.812;14598.743
2021;1;15;12;2;;10185.958;2479.950;275.837;15.540;2798.093;3960.559;2909.701;1050.858;655.979;4393.325;-2.196;14577.087
2021;1;15;13;2;;10095.386;2392.431;279.501;15.906;2798.023;3926.939;2891.292;1035.647;682.586;4450.434;-7.404;14538.416
2021;1;15;14;2;;10068.122;2352.768;272.092;13.886;2797.956;3943.308;2884.395;1058.913;688.113;4335.761;-8.242;14395.640
2021;1;15;15;2;;9818.212;2097.568;268.438;5.775;2798.097;3961.908;2911.194;1050.714;686.426;4434.467;-13.610;14239.069
2021;1;15;16;2;;9845.364;2090.918;301.744;0.642;2798.710;3993.881;2900.134;1093.747;659.470;4323.933;-18.214;14151.083
2021;1;15;17;2;;9943.235;2171.705;314.964;0.000;2799.261;4013.611;2925.469;1088.143;643.693;4389.482;-9.448;14323.268
2021;1;15;18;2;;10179.529;2377.951;304.333;0.000;2799.340;3993.855;2924.146;1069.709;704.050;4139.091;-8.576;14310.044
2021;1;15;19;2;;10111.809;2285.306;308.737;0.000;2799.683;3995.919;2912.239;1083.680;722.163;4170.481;-3.286;14279.004
2021;1;15;20;2;;9991.164;2091.662;381.799;0.000;2799.453;3986.855;2904.354;1082.501;731.395;4182.170;-5.180;14168.154
2021;1;15;21;2;;10099.579;2015.621;541.996;0.000;2800.081;3986.617;2897.651;1088.965;755.264;3739.384;-13.116;13825.847
2021;1;15;22;2;;10090.650;1974.769;668.849;0.000;2799.645;3916.191;2841.295;1074.896;731.195;3175.839;-12.830;13253.659
2021;1;15;23;2;;10012.063;1920.603;762.922;0.000;2800.152;3851.221;2784.693;1066.528;677.165;3386.228;-168.406;13229.885
2021;1;15;24;2;;9913.699;1808.893;808.883;0.000;2799.989;3808.614;2744.679;1063.935;687.321;3180.867;-197.030;12897.537
2021;1;16;1;2;;9703.682;1688.470;812.296;0.000;2800.294;3768.830;2705.972;1062.858;633.792;3262.143;-504.270;12461.556
2021;1;16;2;2;;9501.775;1644.404;775.325;0.000;2799.919;3708.355;2657.951;1050.404;573.772;2932.087;-361.405;12072.457
2021;1;16;3;2;;9241.281;1559.906;703.833;0.000;2800.479;3667.499;2634.519;1032.980;509.565;2710.929;-173.955;11778.255
2021;1;16;4;2;;9039.954;1503.448;626.669;0.000;2800.589;3653.218;2626.059;1027.158;456.031;2911.992;-267.670;11684.276
2021;1;16;5;2;;8934.073;1512.121;518.842;0.000;2800.519;3653.550;2619.795;1033.755;449.041;2942.911;-194.395;11682.589
2021;1;16;6;2;;8744.785;1465.881;393.365;0.000;2800.489;3661.662;2621.915;1039.748;423.387;3425.703;-348.520;11821.967
2021;1;16;7;2;;8862.101;1609.987;296.222;0.000;2800.308;3686.686;2625.329;1061.357;468.899;3485.405;-290.380;12057.126
2021;1;16;8;2;;8927.559;1682.113;230.943;0.000;2800.309;3745.716;2675.123;1070.592;468.479;3378.989;-191.150;12115.399
2021;1;16;9;2;;9311.966;1943.392;173.172;0.000;2800.588;3791.653;2721.531;1070.123;603.161;3516.311;-337.125;12491.152
2021;1;16;10;2;;9678.478;2197.768;155.884;0.874;2800.444;3843.217;2779.035;1064.182;680.292;2926.373;0.000;12604.851
2021;1;16;11;2;;9693.810;2192.138;147.245;3.288;2800.441;3852.086;2793.475;1058.610;698.612;3102.154;0.000;12795.964
